"Date of
Encashment",Name of the Political Party,Denomination
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,1000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,1000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,1000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,1000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,1000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,1000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,1000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,1000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,1000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,1000000
17-Oct-23,SIKKIM KRANTIKARI MORCHA,10000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,10000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,100000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,100000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,100000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,10000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,100000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,10000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,100000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,10000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,100000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,100000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,100000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,100000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,100000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,100000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,100000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,10000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,ALL INDIA TRINAMOOL CONGRESS,1000000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,1000000
18-Oct-23,BHARAT RASHTRA SAMITHI,1000000
18-Oct-23,BHARAT RASHTRA SAMITHI,1000000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,1000000
18-Oct-23,BHARAT RASHTRA SAMITHI,1000000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,10000000
18-Oct-23,BHARAT RASHTRA SAMITHI,1000000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,10000000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,10000000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,10000000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,10000000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,1000000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
18-Oct-23,BHARAT RASHTRA SAMITHI,100000
