Date of Purchase,Purchaser Name,Head Quarter City,Head Quarter State/ Province,Country,Denomination
05-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
06-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Oct-21,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Jan-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
07-Apr-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
05-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
10-Oct-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
10-Oct-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
10-Oct-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
10-Oct-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
10-Oct-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
10-Oct-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
10-Oct-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
10-Oct-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
10-Oct-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
10-Oct-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
14-Nov-22,MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,Hyderabad,Telangana,India,10000000
